Acc,Name,Pconf,Distri,RTs
1.0,1.0,7.0,-34.5,228.0
1.0,1.0,6.0,-3.2,430.0
1.0,1.0,6.0,-14.95,284.0
1.0,1.0,6.0,-3.2,186.0
1.0,1.0,7.0,34.5,196.0
1.0,1.0,5.0,-3.2,292.0
1.0,1.0,6.0,-14.95,208.0
-1.0,1.0,7.0,3.2,298.0
1.0,1.0,5.0,14.95,246.0
1.0,1.0,4.0,-14.95,330.0
1.0,1.0,7.0,-34.5,196.0
1.0,1.0,6.0,-14.95,220.0
1.0,1.0,7.0,-34.5,150.0
-1.0,1.0,7.0,14.95,320.0
1.0,1.0,7.0,-3.2,230.0
-1.0,1.0,2.0,3.2,286.0
1.0,1.0,7.0,14.95,256.0
-1.0,1.0,4.0,3.2,296.0
1.0,1.0,5.0,3.2,90.0
1.0,1.0,6.0,14.95,210.0
-1.0,1.0,6.0,3.2,338.0
1.0,1.0,7.0,14.95,262.0
-1.0,1.0,2.0,-3.2,312.0
1.0,1.0,7.0,-14.95,208.0
1.0,1.0,6.0,-34.5,94.0
1.0,1.0,6.0,14.95,214.0
1.0,1.0,4.0,-14.95,218.0
1.0,1.0,7.0,3.2,332.0
1.0,1.0,7.0,3.2,170.0
-1.0,1.0,7.0,3.2,252.0
1.0,1.0,5.0,14.95,258.0
-1.0,1.0,4.0,-3.2,252.0
1.0,1.0,5.0,-3.2,284.0
-1.0,1.0,5.0,-3.2,402.0
1.0,1.0,7.0,34.5,158.0
-1.0,1.0,7.0,-3.2,246.0
1.0,1.0,6.0,-34.5,282.0
1.0,1.0,7.0,-14.95,232.0
1.0,1.0,7.0,14.95,316.0
1.0,1.0,6.0,14.95,184.0
1.0,1.0,7.0,34.5,148.0
1.0,1.0,7.0,-14.95,274.0
1.0,1.0,3.0,14.95,234.0
1.0,1.0,3.0,3.2,422.0
1.0,1.0,6.0,-3.2,364.0
1.0,1.0,7.0,-3.2,312.0
1.0,1.0,6.0,-3.2,320.0
-1.0,1.0,7.0,3.2,172.0
1.0,1.0,6.0,14.95,202.0
1.0,1.0,7.0,-14.95,274.0
1.0,1.0,7.0,-34.5,172.0
1.0,1.0,3.0,14.95,400.0
1.0,1.0,7.0,-3.2,242.0
1.0,1.0,3.0,14.95,340.0
1.0,1.0,6.0,-14.95,222.0
1.0,1.0,6.0,-34.5,138.0
1.0,1.0,7.0,34.5,212.0
1.0,1.0,7.0,14.95,218.0
1.0,1.0,7.0,34.5,156.0
1.0,1.0,7.0,14.95,248.0
1.0,1.0,8.0,-34.5,202.0
-1.0,1.0,5.0,3.2,142.0
1.0,1.0,7.0,34.5,148.0
-1.0,1.0,6.0,-3.2,172.0
1.0,1.0,7.0,14.95,252.0
1.0,1.0,8.0,-34.5,204.0
1.0,1.0,6.0,34.5,192.0
1.0,1.0,6.0,34.5,144.0
1.0,1.0,7.0,3.2,156.0
-1.0,1.0,6.0,-3.2,226.0
1.0,1.0,7.0,-14.95,258.0
1.0,1.0,3.0,14.95,372.0
1.0,1.0,4.0,-34.5,186.0
1.0,1.0,4.0,-3.2,480.0
1.0,1.0,8.0,34.5,196.0
1.0,1.0,6.0,3.2,296.0
-1.0,1.0,7.0,-3.2,276.0
1.0,1.0,6.0,-3.2,296.0
1.0,1.0,5.0,-14.95,174.0
1.0,1.0,7.0,34.5,186.0
1.0,1.0,6.0,34.5,152.0
-1.0,1.0,6.0,3.2,314.0
1.0,1.0,7.0,34.5,168.0
1.0,1.0,5.0,-3.2,232.0
1.0,1.0,6.0,-14.95,226.0
1.0,1.0,7.0,-14.95,214.0
1.0,1.0,7.0,14.95,300.0
1.0,1.0,7.0,14.95,218.0
1.0,1.0,3.0,3.2,274.0
1.0,1.0,3.0,14.95,282.0
1.0,1.0,6.0,3.2,286.0
1.0,1.0,6.0,3.2,222.0
1.0,1.0,4.0,-14.95,260.0
-1.0,1.0,4.0,3.2,184.0
1.0,1.0,6.0,-14.95,284.0
1.0,1.0,6.0,-34.5,134.0
1.0,1.0,6.0,3.2,372.0
1.0,1.0,4.0,3.2,398.0
1.0,1.0,6.0,-14.95,246.0
1.0,1.0,6.0,-3.2,272.0
-1.0,1.0,3.0,3.2,408.0
-1.0,1.0,4.0,3.2,338.0
1.0,1.0,6.0,-14.95,196.0
1.0,1.0,7.0,-14.95,190.0
1.0,1.0,8.0,-34.5,138.0
1.0,1.0,4.0,-3.2,212.0
1.0,1.0,6.0,-3.2,348.0
1.0,1.0,6.0,-14.95,290.0
-1.0,1.0,3.0,3.2,310.0
1.0,1.0,8.0,-14.95,164.0
-1.0,1.0,7.0,3.2,348.0
1.0,1.0,7.0,-3.2,336.0
1.0,1.0,7.0,-14.95,352.0
1.0,1.0,8.0,34.5,170.0
1.0,1.0,5.0,-3.2,244.0
1.0,1.0,7.0,14.95,178.0
1.0,1.0,3.0,3.2,268.0
-1.0,1.0,4.0,-3.2,276.0
1.0,1.0,7.0,14.95,224.0
1.0,1.0,7.0,14.95,148.0
-1.0,1.0,7.0,-3.2,260.0
1.0,1.0,7.0,14.95,198.0
1.0,1.0,7.0,14.95,174.0
-1.0,1.0,4.0,-3.2,218.0
-1.0,1.0,2.0,-3.2,308.0
1.0,1.0,7.0,3.2,236.0
1.0,1.0,5.0,34.5,140.0
1.0,1.0,6.0,3.2,144.0
-1.0,1.0,3.0,-3.2,428.0
1.0,1.0,5.0,14.95,384.0
1.0,1.0,5.0,34.5,204.0
-1.0,1.0,3.0,3.2,238.0
-1.0,1.0,5.0,3.2,356.0
1.0,1.0,7.0,-14.95,226.0
1.0,1.0,7.0,-34.5,94.0
1.0,1.0,6.0,-14.95,248.0
1.0,1.0,7.0,-34.5,182.0
1.0,1.0,6.0,-34.5,146.0
1.0,1.0,7.0,34.5,226.0
1.0,1.0,4.0,3.2,316.0
1.0,1.0,7.0,-34.5,176.0
1.0,1.0,6.0,-34.5,144.0
1.0,1.0,7.0,-14.95,222.0
1.0,1.0,6.0,-3.2,420.0
1.0,1.0,7.0,-14.95,242.0
1.0,1.0,7.0,-34.5,164.0
-1.0,1.0,7.0,3.2,298.0
1.0,1.0,7.0,-3.2,218.0
1.0,1.0,7.0,14.95,350.0
1.0,1.0,7.0,-3.2,264.0
1.0,1.0,7.0,-3.2,282.0
1.0,1.0,6.0,-34.5,102.0
1.0,1.0,7.0,-34.5,118.0
1.0,1.0,6.0,-34.5,150.0
-1.0,1.0,7.0,3.2,224.0
1.0,1.0,7.0,-14.95,202.0
1.0,1.0,6.0,14.95,240.0
1.0,1.0,7.0,14.95,248.0
1.0,1.0,7.0,34.5,168.0
1.0,1.0,6.0,3.2,286.0
1.0,1.0,7.0,-14.95,230.0
1.0,1.0,7.0,-14.95,284.0
-1.0,1.0,3.0,3.2,290.0
1.0,1.0,7.0,14.95,220.0
-1.0,1.0,2.0,-3.2,318.0
1.0,1.0,6.0,-3.2,302.0
1.0,1.0,3.0,3.2,300.0
1.0,1.0,6.0,34.5,206.0
-1.0,1.0,4.0,-14.95,380.0
1.0,1.0,4.0,3.2,294.0
1.0,1.0,2.0,3.2,262.0
1.0,1.0,4.0,-3.2,296.0
1.0,1.0,7.0,14.95,484.0
1.0,1.0,6.0,-3.2,354.0
1.0,1.0,7.0,-14.95,182.0
-1.0,1.0,7.0,3.2,300.0
-1.0,1.0,5.0,3.2,388.0
1.0,1.0,7.0,-3.2,238.0
1.0,1.0,7.0,14.95,226.0
1.0,1.0,7.0,34.5,138.0
1.0,1.0,7.0,34.5,126.0
1.0,1.0,3.0,-14.95,288.0
1.0,1.0,6.0,-14.95,214.0
1.0,1.0,6.0,-34.5,122.0
1.0,1.0,4.0,3.2,354.0
1.0,1.0,6.0,-14.95,314.0
1.0,1.0,7.0,-3.2,298.0
1.0,1.0,4.0,14.95,284.0
-1.0,1.0,6.0,3.2,390.0
1.0,1.0,6.0,-3.2,300.0
1.0,1.0,7.0,-14.95,200.0
1.0,1.0,2.0,-3.2,334.0
1.0,1.0,8.0,34.5,230.0
-1.0,1.0,7.0,-14.95,234.0
1.0,1.0,6.0,-3.2,264.0
1.0,1.0,4.0,14.95,208.0
1.0,1.0,7.0,-34.5,212.0
1.0,1.0,7.0,34.5,144.0
1.0,1.0,3.0,-14.95,390.0
1.0,1.0,7.0,-14.95,132.0
1.0,1.0,6.0,3.2,264.0
1.0,1.0,7.0,34.5,176.0
1.0,1.0,6.0,3.2,212.0
1.0,1.0,7.0,14.95,174.0
1.0,1.0,6.0,-14.95,202.0
1.0,1.0,6.0,14.95,266.0
1.0,1.0,6.0,-3.2,370.0
1.0,1.0,4.0,-3.2,314.0
1.0,1.0,6.0,-14.95,334.0
1.0,1.0,6.0,14.95,160.0
1.0,1.0,6.0,3.2,200.0
1.0,1.0,6.0,14.95,180.0
1.0,1.0,2.0,14.95,224.0
1.0,1.0,6.0,-34.5,220.0
1.0,1.0,7.0,34.5,180.0
1.0,1.0,6.0,3.2,326.0
1.0,1.0,7.0,3.2,402.0
1.0,1.0,6.0,14.95,274.0
1.0,1.0,6.0,14.95,228.0
1.0,1.0,3.0,-3.2,338.0
1.0,1.0,7.0,-14.95,312.0
1.0,1.0,7.0,-34.5,208.0
-1.0,1.0,6.0,-3.2,324.0
1.0,1.0,7.0,3.2,348.0
1.0,1.0,6.0,-14.95,270.0
-1.0,1.0,4.0,3.2,412.0
1.0,1.0,6.0,-14.95,154.0
1.0,1.0,6.0,-14.95,182.0
1.0,1.0,5.0,3.2,266.0
1.0,1.0,7.0,34.5,166.0
1.0,1.0,7.0,14.95,142.0
1.0,1.0,8.0,-14.95,276.0
1.0,1.0,7.0,-3.2,164.0
1.0,1.0,7.0,34.5,172.0
1.0,1.0,4.0,-14.95,456.0
1.0,1.0,7.0,34.5,180.0
1.0,1.0,6.0,3.2,256.0
1.0,1.0,6.0,-14.95,244.0
1.0,1.0,6.0,14.95,306.0
1.0,1.0,6.0,3.2,228.0
-1.0,1.0,7.0,3.2,356.0
1.0,1.0,4.0,-14.95,230.0
1.0,1.0,7.0,-34.5,156.0
1.0,1.0,6.0,-14.95,186.0
1.0,1.0,5.0,-3.2,212.0
-1.0,1.0,6.0,3.2,266.0
1.0,1.0,7.0,34.5,232.0
1.0,1.0,6.0,-14.95,220.0
1.0,1.0,6.0,14.95,314.0
1.0,1.0,6.0,34.5,126.0
-1.0,1.0,2.0,-3.2,282.0
1.0,1.0,7.0,-34.5,190.0
1.0,1.0,6.0,14.95,278.0
1.0,1.0,3.0,-3.2,388.0
1.0,1.0,6.0,-34.5,180.0
1.0,1.0,4.0,14.95,272.0
1.0,1.0,6.0,3.2,328.0
1.0,1.0,6.0,-34.5,208.0
1.0,1.0,7.0,34.5,264.0
1.0,1.0,7.0,-34.5,132.0
1.0,1.0,7.0,-34.5,182.0
1.0,1.0,7.0,34.5,234.0
1.0,1.0,7.0,3.2,290.0
1.0,1.0,4.0,-3.2,320.0
-1.0,1.0,3.0,-3.2,372.0
1.0,1.0,5.0,14.95,184.0
1.0,1.0,6.0,-34.5,196.0
1.0,1.0,6.0,14.95,350.0
1.0,1.0,5.0,3.2,248.0
1.0,1.0,4.0,-3.2,254.0
-1.0,1.0,7.0,3.2,220.0
1.0,1.0,8.0,-14.95,226.0
1.0,1.0,6.0,-3.2,266.0
1.0,1.0,7.0,34.5,232.0
1.0,1.0,7.0,-14.95,210.0
1.0,1.0,8.0,-34.5,222.0
-1.0,1.0,8.0,3.2,218.0
1.0,1.0,5.0,14.95,226.0
1.0,1.0,7.0,34.5,142.0
1.0,1.0,7.0,14.95,210.0
-1.0,1.0,4.0,-3.2,336.0
1.0,1.0,7.0,-14.95,268.0
1.0,1.0,2.0,3.2,288.0
1.0,1.0,7.0,14.95,346.0
1.0,1.0,7.0,34.5,166.0
1.0,1.0,5.0,-34.5,146.0
1.0,1.0,6.0,-3.2,326.0
1.0,1.0,7.0,-34.5,214.0
1.0,1.0,8.0,-14.95,166.0
1.0,1.0,6.0,34.5,162.0
1.0,1.0,5.0,-14.95,314.0
1.0,1.0,6.0,-34.5,164.0
-1.0,1.0,6.0,3.2,304.0
1.0,1.0,7.0,-14.95,216.0
1.0,1.0,6.0,-3.2,226.0
1.0,1.0,7.0,14.95,268.0
1.0,1.0,8.0,14.95,220.0
1.0,1.0,7.0,3.2,318.0
1.0,1.0,7.0,-3.2,222.0
1.0,1.0,6.0,3.2,292.0
1.0,1.0,6.0,-14.95,230.0
-1.0,1.0,6.0,3.2,330.0
1.0,1.0,6.0,3.2,314.0
1.0,1.0,6.0,3.2,328.0
-1.0,1.0,6.0,-3.2,178.0
-1.0,1.0,4.0,-3.2,324.0
1.0,1.0,6.0,-14.95,208.0
1.0,1.0,3.0,14.95,352.0
1.0,1.0,5.0,-3.2,458.0
1.0,1.0,5.0,-3.2,248.0
1.0,1.0,7.0,14.95,268.0
1.0,1.0,6.0,-14.95,222.0
1.0,1.0,7.0,14.95,240.0
1.0,1.0,6.0,14.95,144.0
1.0,1.0,7.0,14.95,212.0
-1.0,1.0,7.0,-3.2,270.0
1.0,1.0,5.0,-3.2,372.0
1.0,1.0,7.0,14.95,288.0
1.0,1.0,4.0,-3.2,302.0
1.0,1.0,6.0,3.2,186.0
1.0,1.0,7.0,3.2,204.0
1.0,1.0,7.0,34.5,132.0
1.0,1.0,6.0,3.2,364.0
1.0,1.0,8.0,14.95,272.0
1.0,1.0,6.0,3.2,254.0
1.0,1.0,7.0,-34.5,222.0
1.0,1.0,7.0,-3.2,210.0
-1.0,1.0,6.0,3.2,270.0
1.0,1.0,4.0,34.5,140.0
1.0,1.0,7.0,34.5,160.0
1.0,1.0,7.0,-14.95,284.0
1.0,1.0,6.0,34.5,270.0
1.0,1.0,7.0,34.5,138.0
1.0,1.0,4.0,-3.2,378.0
1.0,1.0,4.0,-14.95,294.0
1.0,1.0,6.0,-3.2,288.0
-1.0,1.0,2.0,14.95,290.0
1.0,1.0,7.0,14.95,280.0
1.0,1.0,8.0,34.5,174.0
1.0,1.0,7.0,3.2,250.0
1.0,1.0,6.0,-34.5,212.0
1.0,1.0,3.0,14.95,446.0
1.0,1.0,7.0,34.5,212.0
-1.0,1.0,7.0,3.2,390.0
1.0,1.0,4.0,14.95,278.0
1.0,1.0,4.0,3.2,290.0
-1.0,1.0,6.0,-3.2,270.0
1.0,1.0,6.0,3.2,304.0
1.0,1.0,6.0,-14.95,216.0
1.0,1.0,4.0,3.2,298.0
1.0,1.0,6.0,-34.5,258.0
1.0,1.0,5.0,-14.95,126.0
1.0,1.0,7.0,-34.5,200.0
1.0,1.0,7.0,-34.5,108.0
1.0,1.0,6.0,14.95,280.0
1.0,1.0,5.0,3.2,202.0
1.0,1.0,3.0,-3.2,262.0
1.0,1.0,6.0,34.5,164.0
1.0,1.0,7.0,-34.5,112.0
1.0,1.0,7.0,-3.2,132.0
1.0,1.0,7.0,-3.2,158.0
1.0,1.0,6.0,14.95,266.0
1.0,1.0,7.0,14.95,164.0
1.0,1.0,5.0,-14.95,346.0
1.0,1.0,4.0,-3.2,296.0
1.0,1.0,4.0,-3.2,178.0
-1.0,1.0,6.0,3.2,314.0
-1.0,1.0,6.0,3.2,376.0
1.0,1.0,7.0,14.95,294.0
1.0,1.0,6.0,-14.95,284.0
1.0,1.0,7.0,3.2,300.0
1.0,1.0,6.0,3.2,344.0
1.0,1.0,4.0,-14.95,240.0
1.0,1.0,8.0,-34.5,206.0
1.0,1.0,2.0,-3.2,320.0
1.0,1.0,7.0,34.5,120.0
1.0,1.0,3.0,-3.2,352.0
1.0,1.0,7.0,3.2,288.0
1.0,1.0,4.0,-14.95,270.0
1.0,1.0,7.0,14.95,212.0
1.0,1.0,6.0,-14.95,340.0
1.0,1.0,7.0,-3.2,300.0
-1.0,1.0,7.0,3.2,334.0
1.0,1.0,2.0,14.95,294.0
1.0,1.0,7.0,34.5,142.0
1.0,1.0,3.0,3.2,286.0
1.0,1.0,6.0,-14.95,328.0
1.0,1.0,6.0,-14.95,264.0
1.0,1.0,6.0,-14.95,202.0
-1.0,1.0,3.0,14.95,350.0
1.0,1.0,6.0,-14.95,292.0
1.0,1.0,6.0,14.95,202.0
1.0,1.0,7.0,-14.95,294.0
1.0,1.0,7.0,34.5,134.0
-1.0,1.0,6.0,-3.2,320.0
1.0,1.0,6.0,-14.95,344.0
1.0,1.0,4.0,-14.95,302.0
-1.0,1.0,3.0,3.2,294.0
-1.0,1.0,7.0,-3.2,324.0
1.0,1.0,6.0,-3.2,318.0
1.0,1.0,6.0,14.95,196.0
1.0,1.0,6.0,3.2,280.0
-1.0,1.0,5.0,3.2,400.0
1.0,1.0,6.0,34.5,136.0
1.0,1.0,5.0,-3.2,324.0
1.0,1.0,6.0,14.95,252.0
1.0,1.0,6.0,14.95,248.0
1.0,1.0,6.0,-3.2,382.0
1.0,1.0,6.0,3.2,458.0
1.0,1.0,5.0,-34.5,186.0
1.0,1.0,6.0,-34.5,166.0
1.0,1.0,6.0,-3.2,268.0
1.0,1.0,6.0,14.95,416.0
1.0,1.0,6.0,34.5,108.0
1.0,1.0,6.0,-34.5,230.0
-1.0,1.0,4.0,3.2,336.0
-1.0,1.0,7.0,-3.2,264.0
1.0,1.0,7.0,-34.5,152.0
1.0,1.0,7.0,-3.2,294.0
1.0,1.0,7.0,-14.95,174.0
1.0,1.0,7.0,14.95,252.0
-1.0,1.0,2.0,-3.2,170.0
1.0,1.0,2.0,-3.2,412.0
1.0,1.0,7.0,-14.95,278.0
1.0,1.0,3.0,3.2,424.0
1.0,1.0,5.0,-14.95,304.0
-1.0,1.0,3.0,3.2,250.0
-1.0,1.0,4.0,3.2,494.0
1.0,1.0,4.0,14.95,300.0
-1.0,1.0,7.0,-3.2,304.0
1.0,1.0,6.0,-34.5,194.0
1.0,1.0,6.0,-14.95,272.0
1.0,1.0,7.0,-14.95,270.0
1.0,1.0,3.0,14.95,310.0
1.0,1.0,7.0,3.2,260.0
-1.0,1.0,3.0,-3.2,210.0
1.0,1.0,6.0,-14.95,374.0
1.0,1.0,4.0,34.5,188.0
1.0,1.0,6.0,-3.2,266.0
1.0,1.0,4.0,14.95,312.0
1.0,1.0,6.0,3.2,250.0
-1.0,1.0,8.0,-3.2,232.0
1.0,1.0,6.0,14.95,196.0
1.0,1.0,6.0,14.95,252.0
-1.0,1.0,6.0,-3.2,202.0
1.0,1.0,7.0,14.95,268.0
1.0,1.0,7.0,14.95,286.0
1.0,1.0,3.0,-3.2,368.0
-1.0,1.0,7.0,-3.2,254.0
1.0,1.0,6.0,3.2,260.0
1.0,1.0,6.0,34.5,142.0
1.0,1.0,5.0,3.2,238.0
-1.0,1.0,8.0,-3.2,248.0
1.0,1.0,7.0,14.95,204.0
1.0,1.0,7.0,34.5,138.0
1.0,1.0,6.0,3.2,196.0
1.0,1.0,5.0,3.2,240.0
1.0,1.0,7.0,-14.95,258.0
1.0,1.0,7.0,-34.5,146.0
1.0,1.0,3.0,-14.95,260.0
1.0,1.0,8.0,-34.5,142.0
1.0,1.0,6.0,-3.2,306.0
1.0,1.0,7.0,-34.5,124.0
1.0,1.0,7.0,34.5,168.0
-1.0,1.0,7.0,3.2,354.0
1.0,1.0,7.0,-34.5,144.0
1.0,1.0,7.0,-34.5,172.0
1.0,1.0,7.0,-14.95,190.0
1.0,1.0,6.0,-3.2,258.0
1.0,1.0,7.0,-14.95,234.0
1.0,1.0,7.0,-34.5,156.0
1.0,1.0,5.0,3.2,214.0
-1.0,1.0,6.0,-3.2,316.0
1.0,1.0,7.0,14.95,258.0
-1.0,1.0,6.0,-3.2,186.0
-1.0,1.0,6.0,-3.2,168.0
1.0,1.0,7.0,-34.5,110.0
1.0,1.0,7.0,-34.5,174.0
1.0,1.0,7.0,-34.5,130.0
-1.0,1.0,7.0,3.2,414.0
1.0,1.0,7.0,-14.95,248.0
1.0,1.0,7.0,14.95,276.0
1.0,1.0,7.0,14.95,204.0
1.0,1.0,7.0,34.5,230.0
1.0,1.0,6.0,3.2,308.0
1.0,1.0,7.0,-14.95,256.0
1.0,1.0,7.0,-14.95,190.0
1.0,1.0,7.0,3.2,376.0
1.0,1.0,7.0,14.95,182.0
-1.0,1.0,7.0,-3.2,178.0
-1.0,1.0,4.0,-3.2,196.0
1.0,1.0,7.0,3.2,290.0
1.0,1.0,7.0,34.5,166.0
-1.0,1.0,3.0,-14.95,294.0
1.0,1.0,4.0,3.2,392.0
1.0,1.0,7.0,3.2,348.0
1.0,1.0,7.0,-3.2,258.0
1.0,1.0,7.0,14.95,246.0
1.0,1.0,5.0,-3.2,216.0
1.0,1.0,7.0,-14.95,332.0
1.0,1.0,6.0,3.2,228.0
1.0,1.0,2.0,3.2,438.0
-1.0,1.0,6.0,-3.2,240.0
1.0,1.0,7.0,14.95,286.0
1.0,1.0,7.0,34.5,150.0
1.0,1.0,8.0,34.5,144.0
1.0,1.0,7.0,-14.95,292.0
1.0,1.0,6.0,-14.95,292.0
1.0,1.0,6.0,-34.5,132.0
1.0,1.0,4.0,3.2,404.0
1.0,1.0,7.0,-14.95,348.0
-1.0,1.0,4.0,-3.2,292.0
1.0,1.0,3.0,14.95,450.0
1.0,1.0,6.0,3.2,256.0
-1.0,1.0,6.0,-3.2,284.0
1.0,1.0,7.0,-14.95,220.0
1.0,1.0,7.0,-3.2,174.0
1.0,1.0,6.0,34.5,194.0
1.0,1.0,7.0,-14.95,242.0
1.0,1.0,3.0,-3.2,180.0
1.0,1.0,6.0,14.95,260.0
1.0,1.0,7.0,-34.5,200.0
-1.0,1.0,6.0,3.2,476.0
1.0,1.0,3.0,34.5,166.0
1.0,1.0,6.0,-14.95,244.0
1.0,1.0,4.0,-14.95,270.0
-1.0,1.0,7.0,3.2,252.0
1.0,1.0,7.0,34.5,140.0
1.0,1.0,3.0,3.2,336.0
1.0,1.0,6.0,14.95,236.0
1.0,1.0,7.0,-14.95,382.0
-1.0,1.0,3.0,14.95,314.0
-1.0,1.0,3.0,-3.2,458.0
1.0,1.0,5.0,-14.95,224.0
1.0,1.0,7.0,14.95,238.0
-1.0,1.0,6.0,3.2,236.0
1.0,1.0,6.0,14.95,292.0
1.0,1.0,8.0,14.95,200.0
1.0,1.0,6.0,-34.5,120.0
1.0,1.0,6.0,34.5,228.0
1.0,1.0,3.0,3.2,398.0
1.0,1.0,6.0,3.2,270.0
1.0,1.0,5.0,14.95,262.0
1.0,1.0,7.0,14.95,116.0
-1.0,1.0,6.0,-3.2,326.0
1.0,1.0,7.0,-14.95,284.0
1.0,1.0,7.0,-34.5,176.0
1.0,1.0,6.0,-3.2,460.0
1.0,1.0,6.0,3.2,466.0
1.0,1.0,7.0,-14.95,194.0
1.0,1.0,6.0,3.2,216.0
1.0,1.0,5.0,-14.95,434.0
1.0,1.0,7.0,-14.95,250.0
-1.0,1.0,7.0,3.2,378.0
1.0,1.0,7.0,34.5,270.0
1.0,1.0,4.0,14.95,194.0
1.0,1.0,6.0,-14.95,282.0
1.0,1.0,6.0,-3.2,146.0
1.0,1.0,7.0,34.5,166.0
1.0,1.0,3.0,-14.95,260.0
1.0,1.0,7.0,34.5,184.0
1.0,1.0,7.0,3.2,212.0
1.0,1.0,6.0,-14.95,166.0
1.0,1.0,6.0,14.95,440.0
1.0,1.0,4.0,3.2,200.0
1.0,1.0,3.0,3.2,292.0
1.0,1.0,6.0,-14.95,234.0
1.0,1.0,7.0,-34.5,110.0
1.0,1.0,7.0,-14.95,172.0
1.0,1.0,7.0,-3.2,332.0
1.0,1.0,5.0,3.2,490.0
1.0,1.0,7.0,34.5,126.0
1.0,1.0,6.0,-14.95,266.0
1.0,1.0,4.0,14.95,388.0
1.0,1.0,7.0,34.5,132.0
1.0,1.0,4.0,-3.2,234.0
1.0,1.0,6.0,-34.5,172.0
1.0,1.0,7.0,14.95,354.0
-1.0,1.0,5.0,-3.2,524.0
1.0,1.0,7.0,-34.5,268.0
1.0,1.0,3.0,14.95,236.0
1.0,1.0,6.0,3.2,238.0
1.0,1.0,7.0,-34.5,198.0
1.0,1.0,6.0,34.5,142.0
1.0,1.0,7.0,-34.5,88.0
1.0,1.0,3.0,-34.5,136.0
1.0,1.0,7.0,34.5,182.0
-1.0,1.0,4.0,-3.2,262.0
-1.0,1.0,7.0,-3.2,298.0
1.0,1.0,3.0,14.95,210.0
1.0,1.0,7.0,-34.5,254.0
1.0,1.0,6.0,14.95,202.0
1.0,1.0,8.0,3.2,224.0
1.0,1.0,1.0,-3.2,336.0
1.0,1.0,6.0,3.2,348.0
1.0,1.0,5.0,-3.2,330.0
1.0,1.0,4.0,-14.95,360.0
1.0,1.0,7.0,-3.2,252.0
1.0,1.0,7.0,34.5,158.0
1.0,1.0,7.0,-14.95,226.0
1.0,1.0,6.0,-3.2,226.0
1.0,1.0,6.0,-14.95,212.0
1.0,1.0,7.0,-34.5,174.0
-1.0,1.0,6.0,3.2,124.0
1.0,1.0,6.0,14.95,248.0
1.0,1.0,7.0,34.5,184.0
1.0,1.0,6.0,14.95,184.0
-1.0,1.0,5.0,-3.2,320.0
1.0,1.0,7.0,-14.95,202.0
1.0,1.0,6.0,3.2,332.0
1.0,1.0,7.0,14.95,276.0
1.0,1.0,7.0,34.5,148.0
1.0,1.0,6.0,-34.5,224.0
1.0,1.0,6.0,-3.2,204.0
1.0,1.0,7.0,-34.5,144.0
1.0,1.0,7.0,-14.95,238.0
1.0,1.0,6.0,34.5,166.0
1.0,1.0,5.0,-14.95,334.0
1.0,1.0,7.0,-34.5,214.0
1.0,1.0,8.0,3.2,264.0
1.0,1.0,3.0,-14.95,298.0
1.0,1.0,6.0,-3.2,388.0
1.0,1.0,7.0,14.95,256.0
1.0,1.0,6.0,14.95,284.0
1.0,1.0,7.0,3.2,230.0
1.0,1.0,7.0,-3.2,214.0
-1.0,1.0,4.0,3.2,298.0
1.0,1.0,6.0,-14.95,286.0
-1.0,1.0,7.0,3.2,252.0
-1.0,1.0,6.0,3.2,218.0
-1.0,1.0,5.0,3.2,224.0
1.0,1.0,3.0,-3.2,214.0
-1.0,1.0,6.0,-3.2,366.0
1.0,1.0,6.0,-14.95,286.0
1.0,1.0,7.0,14.95,270.0
-1.0,1.0,6.0,-3.2,162.0
1.0,1.0,6.0,-3.2,360.0
-1.0,1.0,4.0,14.95,176.0
1.0,1.0,6.0,-14.95,208.0
1.0,1.0,6.0,14.95,308.0
1.0,1.0,8.0,14.95,194.0
1.0,1.0,7.0,14.95,188.0
1.0,1.0,3.0,-3.2,378.0
1.0,1.0,7.0,14.95,358.0
1.0,1.0,6.0,-3.2,252.0
1.0,1.0,7.0,3.2,282.0
1.0,1.0,5.0,3.2,290.0
1.0,1.0,7.0,34.5,128.0
1.0,1.0,3.0,3.2,260.0
1.0,2.0,9.0,2.68,278.0
1.0,2.0,9.0,11.81,188.0
1.0,2.0,7.0,2.68,250.0
-1.0,2.0,9.0,-2.68,358.0
-1.0,2.0,1.0,2.68,518.0
1.0,2.0,9.0,-11.81,228.0
-1.0,2.0,9.0,2.68,276.0
1.0,2.0,9.0,-2.68,274.0
1.0,2.0,9.0,-18.04,282.0
-1.0,2.0,9.0,-2.68,426.0
1.0,2.0,9.0,-2.68,340.0
1.0,2.0,8.0,-18.04,162.0
1.0,2.0,9.0,-11.81,322.0
1.0,2.0,1.0,11.81,380.0
1.0,2.0,9.0,2.68,222.0
1.0,2.0,9.0,11.81,222.0
1.0,2.0,9.0,-11.81,336.0
1.0,2.0,4.0,11.81,244.0
1.0,2.0,8.0,-11.81,376.0
1.0,2.0,8.0,18.04,224.0
-1.0,2.0,3.0,-2.68,326.0
1.0,2.0,9.0,-11.81,342.0
1.0,2.0,7.0,11.81,254.0
-1.0,2.0,9.0,-2.68,364.0
1.0,2.0,4.0,-2.68,320.0
-1.0,2.0,9.0,2.68,306.0
1.0,2.0,5.0,11.81,238.0
